Limit Cost:;1000;
Limit Times:;[10, 20, 30, 40, 50, 60]
Num;RelL;RelR;Cost;Times;IterNum;Time(sec);GetTime_num;Sim_num;
0;0.877867201923;0.933179044855;540;[4,7,29,39,42,43];126;645.167999983;7494;7494;
;
Min relL:;Max relL:;Avg relL:;Min relR:;Max relR:;Avg relR:;Min iter:;Max iter:;Avg iter:;Min tc:;Max tc:;Avg tc:;Min sc:;Max sc:;Avg sc:;Min time:;Max time:;Avg time:;
0.877867201923;0.877867201923;0.877867201923;0.933179044855;0.933179044855;0.0;126;126;126;7494;7494;7494;7494;7494;7494;645.167999983;645.167999983;645.167999983;
