Limit Cost:;1000;
Limit Times:;[10, 20, 30, 40, 50, 60]
Num;RelL;RelR;Cost;Times;IterNum;Time(sec);GetTime_num;Sim_num;
0;0.866474062021;0.933360080361;350;[4,7,8,18,21,22];76;374.032000065;4599;4599;
;
Min relL:;Max relL:;Avg relL:;Min relR:;Max relR:;Avg relR:;Min iter:;Max iter:;Avg iter:;Min tc:;Max tc:;Avg tc:;Min sc:;Max sc:;Avg sc:;Min time:;Max time:;Avg time:;
0.866474062021;0.866474062021;0.866474062021;0.933360080361;0.933360080361;0.0;76;76;76;4599;4599;4599;4599;4599;4599;374.032000065;374.032000065;374.032000065;
