Limit Cost:;1000;
Limit Times:;[10, 20, 30, 40, 50, 60]
Num;RelL;RelR;Cost;Times;IterNum;Time(sec);GetTime_num;Sim_num;
0;0.889618978261;0.968409933007;565;[-1,-1,-1,-1,-1,-1];73;51.6440000534;0;0;
;
Min relL:;Max relL:;Avg relL:;Min relR:;Max relR:;Avg relR:;Min iter:;Max iter:;Avg iter:;Min tc:;Max tc:;Avg tc:;Min sc:;Max sc:;Avg sc:;Min time:;Max time:;Avg time:;
0.889618978261;0.889618978261;0.889618978261;0.968409933007;0.968409933007;0.0;73;73;73;0;0;0;0;0;0;51.6440000534;51.6440000534;51.6440000534;
