Limit Cost:;1000;
Limit Times:;[10, 20, 30, 40, 50, 60]
Num;RelL;RelR;Cost;Times;IterNum;Time(sec);GetTime_num;Sim_num;
0;0.876770178387;0.963783490305;500;[-1,-1,-1,-1,-1,-1];58;0.588000059128;0;0;
;
Min relL:;Max relL:;Avg relL:;Min relR:;Max relR:;Avg relR:;Min iter:;Max iter:;Avg iter:;Min tc:;Max tc:;Avg tc:;Min sc:;Max sc:;Avg sc:;Min time:;Max time:;Avg time:;
0.876770178387;0.876770178387;0.876770178387;0.963783490305;0.963783490305;0.0;58;58;58;0;0;0;0;0;0;0.588000059128;0.588000059128;0.588000059128;
