Limit Cost:;1000;
Limit Times:;[10, 20, 30, 40, 50, 60]
Num;RelL;RelR;Cost;Times;IterNum;Time(sec);GetTime_num;Sim_num;
0;0.888771014621;0.968507274732;580;[-1,-1,-1,-1,-1,-1];48;15.4179999828;0;0;
;
Min relL:;Max relL:;Avg relL:;Min relR:;Max relR:;Avg relR:;Min iter:;Max iter:;Avg iter:;Min tc:;Max tc:;Avg tc:;Min sc:;Max sc:;Avg sc:;Min time:;Max time:;Avg time:;
0.888771014621;0.888771014621;0.888771014621;0.968507274732;0.968507274732;0.0;48;48;48;0;0;0;0;0;0;15.4179999828;15.4179999828;15.4179999828;
