Limit Cost:;1000;
Limit Times:;[10, 20, 30, 40, 50, 60]
Num;RelL;RelR;Cost;Times;IterNum;Time(sec);GetTime_num;Sim_num;
0;0.881441157785;0.967010135191;520;[-1,-1,-1,-1,-1,-1];83;1.1139998436;0;0;
;
Min relL:;Max relL:;Avg relL:;Min relR:;Max relR:;Avg relR:;Min iter:;Max iter:;Avg iter:;Min tc:;Max tc:;Avg tc:;Min sc:;Max sc:;Avg sc:;Min time:;Max time:;Avg time:;
0.881441157785;0.881441157785;0.881441157785;0.967010135191;0.967010135191;0.0;83;83;83;0;0;0;0;0;0;1.1139998436;1.1139998436;1.1139998436;
