Limit Cost:;1000;
Limit Times:;[10, 20, 30, 40, 50, 60]
Num;RelL;RelR;Cost;Times;IterNum;Time(sec);GetTime_num;Sim_num;
0;0.894786141438;0.942273074485;349;[-1,-1,-1,-1,-1,-1];53;0.660000085831;0;0;
;
Min relL:;Max relL:;Avg relL:;Min relR:;Max relR:;Avg relR:;Min iter:;Max iter:;Avg iter:;Min tc:;Max tc:;Avg tc:;Min sc:;Max sc:;Avg sc:;Min time:;Max time:;Avg time:;
0.894786141438;0.894786141438;0.894786141438;0.942273074485;0.942273074485;0.0;53;53;53;0;0;0;0;0;0;0.660000085831;0.660000085831;0.660000085831;
