Limit Cost:;1000;
Limit Times:;[10, 20, 30, 40, 50, 60]
Num;RelL;RelR;Cost;Times;IterNum;Time(sec);GetTime_num;Sim_num;
0;0.889902305915;0.955414969991;395;[-1,-1,-1,-1,-1,-1];478;12.8400001526;0;0;
;
Min relL:;Max relL:;Avg relL:;Min relR:;Max relR:;Avg relR:;Min iter:;Max iter:;Avg iter:;Min tc:;Max tc:;Avg tc:;Min sc:;Max sc:;Avg sc:;Min time:;Max time:;Avg time:;
0.889902305915;0.889902305915;0.889902305915;0.955414969991;0.955414969991;0.0;478;478;478;0;0;0;0;0;0;12.8400001526;12.8400001526;12.8400001526;
